jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
300	12	0.85	20	1.253054415	5	500	24	1.253054415	83.77978988	380	20	20	20	10	1	-999	-999
300	12.5	0.85	20	1.229786934	5	500	24	1.229786934	83.76645764	380	20	20	20	10	1	-999	-999
300	13	0.85	20	1.223787973	5	500	24	1.223787973	83.76645764	380	20	20	20	10	1	-999	-999
300	13.5	0.85	20	1.239323831	5	500	24	1.239323831	83.6864642	380	20	20	20	10	1	-999	-999
300	14	0.85	20	1.223787973	5	500	24	1.223787973	83.6864642	380	20	20	20	10	1	-999	-999
300	14.5	0.85	20	1.233278349	5	500	24	1.233278349	83.65979972	380	20	20	20	10	1	-999	-999
300	15	0.85	20	1.226787454	5	500	24	1.226787454	83.65979972	380	20	20	20	10	1	-999	-999
300	15.5	0.85	20	1.229786934	5	500	24	1.229786934	83.61980301	380	20	20	20	10	1	-999	-999
300	16	0.85	20	1.239323831	5	500	24	1.239323831	83.61980301	380	20	20	20	10	1	-999	-999
300	16.5	0.85	20	1.255017652	5	500	24	1.255017652	83.57980629	380	20	20	20	10	1	-999	-999
300	17	0.85	20	1.258063812	5	500	24	1.258063812	83.57980629	380	20	20	20	10	1	-999	-999
300	17.5	0.85	20	1.251971493	5	500	24	1.251971493	83.59313853	380	20	20	20	10	1	-999	-999
300	18	0.85	20	1.248392054	5	500	24	1.248392054	83.59313853	380	20	20	20	10	1	-999	-999
300	18.5	0.85	20	1.245369313	5	500	24	1.245369313	83.63313525	380	20	20	20	10	1	-999	-999
300	19	0.85	20	1.248392054	5	500	24	1.248392054	83.63313525	380	20	20	20	10	1	-999	-999
300	19.5	0.85	20	1.390460883	5	500	24	1.390460883	83.67313196	380	20	20	20	10	1	-999	-999
300	20	0.85	20	1.065101132	5	0	24	1.065101132	83.67313196	380	20	20	20	10	1	-999	-999
300	20.5	0.85	20	0.715793771	5	0	24	0.715793771	83.7531254	380	20	20	20	10	1	-999	-999
300	21	0.85	20	0.67570932	5	0	24	0.67570932	83.7531254	380	20	20	20	10	1	-999	-999
300	21.5	0.85	20	0.66998297	5	0	24	0.66998297	83.80645435	380	20	20	20	10	1	-999	-999
300	22	0.85	20	0.684298845	5	0	24	0.684298845	83.80645435	380	20	20	20	10	1	-999	-999
300	22.5	0.85	20	0.718491758	5	0	24	0.718491758	83.7531254	380	20	20	20	10	1	-999	-999
300	23	0.85	20	0.74157583	5	0	24	0.74157583	83.7531254	380	20	20	20	10	1	-999	-999
300	23.5	0.85	20	0.753015047	5	0	24	0.753015047	83.64646749	380	20	20	20	10	1	-999	-999
300	24	0.85	20	0.784858466	5	0	24	0.784858466	83.64646749	380	20	20	20	10	1	-999	-999
301	0.5	0.85	20	0.802171521	5	0	24	0.802171521	83.6864642	380	20	20	20	10	1	-999	-999
301	1	0.85	20	0.807942539	5	0	24	0.807942539	83.6864642	380	20	20	20	10	1	-999	-999
301	1.5	0.85	20	0.83391212	5	0	24	0.83391212	83.64646749	380	20	20	20	10	1	-999	-999
301	2	0.85	20	0.845454157	5	0	24	0.845454157	83.64646749	380	20	20	20	10	1	-999	-999
301	2.5	0.85	20	0.851225175	5	0	24	0.851225175	83.65979972	380	20	20	20	10	1	-999	-999
301	3	0.85	20	0.862767211	5	0	24	0.862767211	83.65979972	380	20	20	20	10	1	-999	-999
301	3.5	0.85	20	0.874309247	5	0	24	0.874309247	83.65979972	380	20	20	20	10	1	-999	-999
301	4	0.85	20	0.882965774	5	0	24	0.882965774	83.65979972	380	20	20	20	10	1	-999	-999
301	4.5	0.85	20	0.888736793	5	0	24	0.888736793	83.61980301	380	20	20	20	10	1	-999	-999
